participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm
p05,carrier,1,lakakiaisto,hit,i,91.4,10,f,214.03,651.83,2242.16,2658.38,79.25,other,1.1708854706465455,-0.8071601686491668
p05,carrier,1,lakakiaisto,hit,i,91.4,20,f,216.32,622.22,2291.34,2978.56,79.13,other,0.9730503128706461,-0.7142505809858695
p05,carrier,1,lakakiaisto,hit,i,91.4,30,f,219.64,548.17,2299.69,3050.45,78.71,other,0.4782953843564496,-0.6984759763297385
p05,carrier,1,lakakiaisto,hit,i,91.4,40,f,223.9,471.9,2308.04,2938.22,78.69,other,-0.03129216996870535,-0.6827013716736076
p05,carrier,1,lakakiaisto,hit,i,91.4,50,f,228.8,460.44,2238.93,3314.92,78.5,other,-0.1078605896955477,-0.8132622013484847
p05,carrier,1,lakakiaisto,hit,i,91.4,60,f,231.14,457.76,2157.5,3126.12,77.67,other,-0.12576664247634511,-0.9670976572944434
p05,carrier,1,lakakiaisto,hit,i,91.4,70,f,231.84,458.48,2162.39,3374.73,76.68,other,-0.12095606113225012,-0.9578595954060027
p05,carrier,1,lakakiaisto,hit,i,91.4,80,f,231.62,448.35,2178.23,3357.62,75.7,other,-0.18863826809847298,-0.9279350759146112
p05,carrier,1,lakakiaisto,hit,i,91.4,90,f,230.42,456.44,2148.93,3251.34,74.28,other,-0.13458604160718557,-0.9832878802768441
p05,carrier,1,lakakiaisto,hit,i,91.4,100,f,228.97,445.18,2187.86,3189.89,72.01,other,-0.2098181887384461,-0.9097423282692766
p05,carrier,1,lakakuaisto,hit,a,76.38,0,f,199.41,958.92,1678.45,1907.57,82.86,other,1.2447554535283192,-0.07283313468007002
p05,carrier,1,lakakuaisto,hit,a,76.38,10,f,200.12,1009.06,1783.83,2003.85,83.09,other,1.6658098270565838,0.3337263967013992
p05,carrier,1,lakakuaisto,hit,a,76.38,20,f,200.57,1044.1,1796.15,2368.02,83.22,other,1.9600608292191362,0.38125736487960926
p05,carrier,1,lakakuaisto,hit,a,76.38,30,f,200.79,1041.23,1789.79,2360.63,83.01,other,1.9359597910853892,0.3567202741642344
p05,carrier,1,lakakuaisto,hit,a,76.38,40,f,200.84,1024.09,1845.95,2378.34,82.3,other,1.7920253682239113,0.5733874148207477
p05,carrier,1,lakakuaisto,hit,a,76.38,50,f,201.18,998.42,1958.52,2414.69,81.35,other,1.5764596369022015,1.0076862044166104
p05,carrier,1,lakakuaisto,hit,a,76.38,60,f,202.26,960.86,2098.95,2476.43,81.29,other,1.2610467475978218,1.5494697970518327
p05,carrier,1,lakakuaisto,hit,a,76.38,70,f,203.39,856.55,2079.97,2649.41,82.61,other,0.38509577626289354,1.4762443282188444
p05,carrier,1,lakakuaisto,hit,a,76.38,80,f,204.24,809.87,2009.42,2769.8,83.93,other,-0.006902990316671074,1.2040600908022325
p05,carrier,1,lakakuaisto,hit,a,76.38,90,f,204.84,773.29,2092.43,2904.57,83.9,other,-0.3140862568436742,1.5243154210354428
p05,carrier,1,lakakuaisto,hit,a,76.38,100,f,205.64,732.42,2310.12,3038.71,82.75,other,-0.6572951169573593,2.364170653398625
p05,carrier,1,lakakuaisto,hit,i,78.33,0,f,205.64,732.42,2310.12,3038.71,82.75,other,1.709336513036269,-0.6787718893161522
p05,carrier,1,lakakuaisto,hit,i,78.33,10,f,207.04,695.21,2323.14,3028.18,81.54,other,1.4607229966282582,-0.6541748410978496
p05,carrier,1,lakakuaisto,hit,i,78.33,20,f,209.84,666.49,2366.51,3057.01,81.05,other,1.268834251902698,-0.5722413555964828
p05,carrier,1,lakakuaisto,hit,i,78.33,30,f,215.39,610.75,2234.66,2730.07,81.05,other,0.8964150795140243,-0.8213289752265301
p05,carrier,1,lakakuaisto,hit,i,78.33,40,f,219.91,540.3,2107.67,2583.43,81.09,other,0.42571305772030205,-1.061235208194445
p05,carrier,1,lakakuaisto,hit,i,78.33,50,f,222.47,478.44,2208.45,3178.81,80.73,other,0.012403943906822708,-0.8708442312788891
p05,carrier,1,lakakuaisto,hit,i,78.33,60,f,224.23,466.15,2360.78,3186.22,79.79,other,-0.06971000709168478,-0.5830663238215884
p05,carrier,1,lakakuaisto,hit,i,78.33,70,f,225.59,488.63,2406.25,3137.98,78,other,0.08048703265172016,-0.49716557247856097
p05,carrier,1,lakakuaisto,hit,i,78.33,80,f,224.52,541.95,2378.91,3116.81,75.35,other,0.4367373066338533,-0.5488155953885762
p05,carrier,1,lakakuaisto,hit,i,78.33,90,f,222,611.3,2336.8,3115.67,72.16,other,0.9000898291518742,-0.6283687213849447
p05,carrier,1,lakakuaisto,hit,i,78.33,100,f,217.07,665.9,2384.15,3047.93,69.44,other,1.2648922477457312,-0.5389163225265247
p05,carrier,1,lakakuaisto,hit,u,85.2,0,f,NA,815.64,1178.4,3468.43,73.57,other,1.4022752111683807,-0.1502754375333895
p05,carrier,1,lakakuaisto,hit,u,85.2,10,f,200.14,833.87,1136.93,1619.36,77.02,other,1.5048584764111024,-0.3056437898204004
p05,carrier,1,lakakuaisto,hit,u,85.2,20,f,200.99,830.38,1123.03,1556.49,78.9,other,1.4852196615072573,-0.3577204740931148
p05,carrier,1,lakakuaisto,hit,u,85.2,30,f,201.1,858.64,1178.35,1727.33,80.03,other,1.6442434177200556,-0.15046276373581002
p05,carrier,1,lakakuaisto,hit,u,85.2,40,f,200.38,908.17,1220.09,1761.02,80.7,other,1.9229570286620192,0.00591715004426795
p05,carrier,1,lakakuaisto,hit,u,85.2,50,f,199.38,964.42,1239.62,1799.6,81.07,other,2.2394852058371755,0.07908676470945525
p05,carrier,1,lakakuaisto,hit,u,85.2,60,f,198.49,1030.44,1344.87,1830.56,81.31,other,2.61099081040791,0.4734084208032071
p05,carrier,1,lakakuaisto,hit,u,85.2,70,f,197.88,991.39,1301.52,1858.76,81.52,other,2.3912499158534235,0.31099660330521084
p05,carrier,1,lakakuaisto,hit,u,85.2,80,f,197.77,952.38,1440.64,1958.07,81.98,other,2.1717341080027066,0.8322130289181591
p05,carrier,1,lakakuaisto,hit,u,85.2,90,f,198.33,929.28,1543.27,1954.34,82.51,other,2.041746536576109,1.2167187920051112
p05,carrier,1,lakakuaisto,hit,u,85.2,100,f,199.41,958.92,1678.45,1907.57,82.86,other,2.2085357840689377,1.7231739128673762
p05,carrier,1,lakapiaisto,hit,a,188.7,0,f,222,723.96,2390.23,3340.42,83.03,other,-0.7283385952192079,2.673237687550927
p05,carrier,1,lakapiaisto,hit,a,188.7,10,f,219.66,851.48,2053.69,3056.53,82.63,other,0.3425200747513603,1.3748552175270157
p05,carrier,1,lakapiaisto,hit,a,188.7,20,f,218.27,891.62,1960.66,2602.41,82.96,other,0.6795987056533255,1.015942395317696
p05,carrier,1,lakapiaisto,hit,a,188.7,30,f,218.56,876.93,1511,2207.94,81.47,other,0.5562383397352915,-0.7188607825243205
p05,carrier,1,lakapiaisto,hit,a,188.7,40,f,220.67,926.31,1629.69,2247.73,80.91,other,0.9709105568239572,-0.2609508301646065
p05,carrier,1,lakapiaisto,hit,a,188.7,50,f,125.11,940.62,1752.68,2353.01,79.45,other,1.0910798445221919,0.21354866465990438
p05,carrier,1,lakapiaisto,hit,a,188.7,60,f,112.53,880.81,1765.88,2447.73,77.68,other,0.5888209278742955,0.2644747019937003
p05,carrier,1,lakapiaisto,hit,a,188.7,70,f,118.94,872.12,1861.95,2659.96,77.61,other,0.5158460075320419,0.6351159449223184
p05,carrier,1,lakapiaisto,hit,a,188.7,80,f,120.4,871.98,1873.68,2901.96,74.86,other,0.5146703471352738,0.6803706735530324
p05,carrier,1,lakapiaisto,hit,a,188.7,90,f,121.38,842.63,1991.96,3076.78,71.4,other,0.2682015425270853,1.1366988323288933
p05,carrier,1,lakapiaisto,hit,a,188.7,100,f,122.31,1113.19,1925.52,2936.29,66.79,other,2.540249235024239,0.880371111082121
p05,carrier,1,lakapiaisto,hit,i,107.53,0,f,196.4,339.51,3103.4,3567.61,69.41,other,-0.9158378146141396,0.8198722282426149
p05,carrier,1,lakapiaisto,hit,i,107.53,10,f,196.53,347.09,3210.65,3802.75,69.67,other,-0.865193083241586,1.0224861622989099
p05,carrier,1,lakapiaisto,hit,i,107.53,20,f,204.69,358.72,3306.02,3801.41,71.23,other,-0.7874888318084985,1.2026567067366611
p05,carrier,1,lakapiaisto,hit,i,107.53,30,f,211.86,395.63,3296.31,3722.68,73.44,other,-0.5408797242938603,1.1843128251545014
p05,carrier,1,lakapiaisto,hit,i,107.53,40,f,214.9,429.97,3214.28,3725.25,76.67,other,-0.311441719632449,1.0293438646823538
p05,carrier,1,lakapiaisto,hit,i,107.53,50,f,216.46,434.93,3152.35,3695.61,80.46,other,-0.2783021592620181,0.9123473058375389
p05,carrier,1,lakapiaisto,hit,i,107.53,60,f,217.28,442.7,3237.91,3625.32,83.17,other,-0.2263879689236617,1.0739850512720992
p05,carrier,1,lakapiaisto,hit,i,107.53,70,f,217.85,474.78,3135.61,3574.82,83.47,other,-0.012049844592326109,0.8807225295568645
p05,carrier,1,lakapiaisto,hit,i,107.53,80,f,219.21,582.22,2956.36,3541.77,82.52,other,0.7057957937542674,0.5420880523578818
p05,carrier,1,lakapiaisto,hit,i,107.53,90,f,221.67,657.95,2479.95,3436.16,83.02,other,1.2117754120713515,-0.35793343317833803
p05,carrier,1,lakapiaisto,hit,i,107.53,100,f,222,723.96,2390.23,3340.42,83.03,other,1.6528121822431554,-0.5274301433278089
p05,carrier,1,lakatiaisto,hit,a,130.99,0,f,196.21,778.58,1978.79,3426.58,77.72,other,-0.2696630889943612,1.0858885359890378
p05,carrier,1,lakatiaisto,hit,a,130.99,10,f,194.4,842.3,1981.69,3321.8,79.31,other,0.26543034302041707,1.0970768320699478
p05,carrier,1,lakatiaisto,hit,a,130.99,20,f,193.15,871.54,1944.07,3002.85,80.93,other,0.5109754144597162,0.9519376256686293
p05,carrier,1,lakatiaisto,hit,a,130.99,30,f,192.05,912.62,1846.49,2783.37,80.36,other,0.855947765168554,0.5754707527116756
p05,carrier,1,lakatiaisto,hit,a,130.99,40,f,191.07,915.15,1669.76,2321.04,78.91,other,0.8771936280530075,-0.10635944259148579
p05,carrier,1,lakatiaisto,hit,a,130.99,50,f,190.99,880.66,1631.48,2401.7,78.06,other,0.5875612917349012,-0.25404495085949347
p05,carrier,1,lakatiaisto,hit,a,130.99,60,f,192.52,891.06,1644.07,2345.4,78.83,other,0.6748960640662522,-0.20547231373582037
p05,carrier,1,lakatiaisto,hit,a,130.99,70,f,194.65,884.35,1804.72,2352.12,79.19,other,0.6185483407640061,0.4143207088152628
p05,carrier,1,lakatiaisto,hit,a,130.99,80,f,198.94,840.03,1924.29,2363.97,76.84,other,0.24636784944424728,0.8756257303305627
p05,carrier,1,lakatiaisto,hit,a,130.99,90,f,205.29,808.28,2214.55,2535.85,77.01,other,-0.020255133394252927,1.995458427035682
p05,carrier,1,lakatiaisto,hit,a,130.99,100,f,209.2,701.31,2149.61,3135.2,78.35,other,-0.9185436522677765,1.744917755485932
p05,carrier,1,lakatiaisto,hit,i,69.24,0,f,209.2,701.31,2149.61,3135.2,78.35,other,1.5014793107935054,-0.9820032418138294
p05,carrier,1,lakatiaisto,hit,i,69.24,10,f,212.74,628.95,2177.32,3206.66,78.26,other,1.018015885711977,-0.9296542244459977
p05,carrier,1,lakatiaisto,hit,i,69.24,20,f,216.47,560.34,2206.73,3112.32,78.4,other,0.5596075717976083,-0.8740936109206308
p05,carrier,1,lakatiaisto,hit,i,69.24,30,f,220.34,514.03,2159.61,3136.17,78.93,other,0.25019365229062046,-0.9631114997106782
p05,carrier,1,lakatiaisto,hit,i,69.24,40,f,224.36,477.04,2184.58,3124.6,79.22,other,0.003050035737749605,-0.9159388196791105
p05,carrier,1,lakatiaisto,hit,i,69.24,50,f,225.25,452.3,2199.3,3121.27,78.92,other,-0.16224688433573067,-0.8881301753032717
p05,carrier,1,lakatiaisto,hit,i,69.24,60,f,224.2,453.5,2063.5,3202.61,77.99,other,-0.1542292487622394,-1.1446800330640632
p05,carrier,1,lakatiaisto,hit,i,69.24,70,f,221.51,449.71,2088.28,3215.83,76.46,other,-0.17955161444851642,-1.0978662961324546
p05,carrier,1,lakatiaisto,hit,i,69.24,80,f,220.56,445.8,2155.05,3234.74,74.53,other,-0.2056757436921422,-0.9717261341097151
p05,carrier,1,lakatiaisto,hit,i,69.24,90,f,220.27,444.26,2218.49,3300.34,72.56,other,-0.21596504267812291,-0.8518769222073255
p05,carrier,1,lakatiaisto,hit,i,69.24,100,f,220.25,456.37,2290.89,3231.96,71.16,other,-0.1350537370156392,-0.7151007093805117
p05,carrier,1,lakatiaisto,hit,i,106.53,0,f,NA,359.96,2797.52,3302.14,71.29,other,-0.779203941715891,0.24201162079143024
p05,carrier,1,lakatiaisto,hit,i,106.53,10,f,190.36,365.1,3041.13,3402.64,73.69,other,-0.7448617360094362,0.7022333501662933
p05,carrier,1,lakatiaisto,hit,i,106.53,20,f,190.79,377.13,3202.41,3484.95,73.96,other,-0.6644849393851854,1.0069193668059129
p05,carrier,1,lakatiaisto,hit,i,106.53,30,f,190.97,375.2,3158.67,3516.24,74.28,other,-0.6773799699325508,0.9242868868467307
p05,carrier,1,lakatiaisto,hit,i,106.53,40,f,192.05,386.54,3090.84,3496.84,74.78,other,-0.6016133137630572,0.7961442001610572
p05,carrier,1,lakatiaisto,hit,i,106.53,50,f,193.58,401.16,3096.32,3542.31,75.46,other,-0.5039317870260207,0.806496874833584
p05,carrier,1,lakatiaisto,hit,i,106.53,60,f,194.24,457.8,3153.06,3615.52,75.63,other,-0.1254993879572286,0.9136886195268626
p05,carrier,1,lakatiaisto,hit,i,106.53,70,f,195.23,562.93,3196.23,3500.37,76.1,other,0.5769123019103932,0.9952442701861659
p05,carrier,1,lakatiaisto,hit,i,106.53,80,f,200.68,624.62,2559.7,3366.35,77.33,other,0.9890855840176287,-0.2072717899057084
p05,carrier,1,lakatiaisto,hit,i,106.53,90,f,200.84,683.52,1942.3,3323.43,77.79,other,1.382617863416496,-1.373647947354254
p05,carrier,1,lakatiaisto,hit,i,106.53,100,f,196.21,778.58,1978.79,3426.58,77.72,other,2.0177482280965706,-1.304711980419856
p05,carrier,1,liamo,hit,a,181.5,0,f,190.9,746.82,1679.48,3245.52,81.26,other,-0.5363700475754877,-0.0688593605547815
p05,carrier,1,liamo,hit,a,181.5,10,f,191.47,779.13,1784.4,3168.61,81.43,other,-0.2650444231499151,0.3359254755862683
p05,carrier,1,liamo,hit,a,181.5,20,f,192.19,857.96,1695.97,3048.21,80.46,other,0.3969363559732024,-0.005240394218850227
p05,carrier,1,liamo,hit,a,181.5,30,f,194.08,901.55,1542.07,2511.74,80.66,other,0.7629866180812402,-0.5989916931333332
p05,carrier,1,liamo,hit,a,181.5,40,f,196.73,874,1501.5,2529.75,79.76,other,0.5316334471457861,-0.7555120972721281
p05,carrier,1,liamo,hit,a,181.5,50,f,200.13,1042.53,1580.27,1989.22,80.04,other,1.9468766376268076,-0.45161482751583315
p05,carrier,1,liamo,hit,a,181.5,60,f,202.83,863.61,1257.42,2107.84,81.41,other,0.44438265055706133,-1.697180823971588
p05,carrier,1,liamo,hit,a,181.5,70,f,205.83,830.23,1369.19,2137.15,82.19,other,0.16407162167047437,-1.2659684608808037
p05,carrier,1,liamo,hit,a,181.5,80,f,208.97,846.76,1276.63,1962.02,83.2,other,0.30288352423174686,-1.6230680075183896
p05,carrier,1,liamo,hit,a,181.5,90,f,209.42,822.73,1102.95,2145.08,83.95,other,0.1010898147007499,-2.2931312017709393
p05,carrier,1,liamo,hit,a,181.5,100,f,209.15,802.75,1272.06,2708.38,81.26,other,-0.0666937190665962,-1.6406992189286513
p05,carrier,1,liamo,hit,i,144.48,0,f,189.25,384.54,2102.84,3259.57,73.42,other,-0.6149760397188762,-1.0703599196302667
p05,carrier,1,liamo,hit,i,144.48,10,f,190.28,384.84,2671.33,3412.96,76.42,other,-0.6129716308255035,0.0036167271917670013
p05,carrier,1,liamo,hit,i,144.48,20,f,190.1,385.22,3119.13,3575.14,77.4,other,-0.6104327128938977,0.8495889385708715
p05,carrier,1,liamo,hit,i,144.48,30,f,189.67,380.47,3060.22,3584.33,78.65,other,-0.6421691870389676,0.738297685841208
p05,carrier,1,liamo,hit,i,144.48,40,f,189.53,385.3,3074.38,3613.93,79.48,other,-0.609898203855665,0.7650483926592705
p05,carrier,1,liamo,hit,i,144.48,50,f,189.6,408.08,3100.79,3619.98,79.75,other,-0.4576967552188875,0.8149414835536921
p05,carrier,1,liamo,hit,i,144.48,60,f,190.04,469.22,3057.28,3638.93,79.83,other,-0.049198222749502384,0.7327435136628824
p05,carrier,1,liamo,hit,i,144.48,70,f,189.89,515.94,2992.23,3618.04,80,other,0.2629550555784281,0.6098527312818844
p05,carrier,1,liamo,hit,i,144.48,80,f,189.6,582.08,2929.41,3588.82,79.44,other,0.7048604029373602,0.4911748073898892
p05,carrier,1,liamo,hit,i,144.48,90,f,190.07,707.85,2826.79,3563.83,79.83,other,1.5451754246690337,0.2973077499273533
p05,carrier,1,liamo,hit,i,144.48,100,f,190.9,746.82,1679.48,3245.52,81.26,other,1.8055481399181659,-1.87016071330927
p05,carrier,1,lifro,hit,i,168.39,0,f,190.71,382.02,2754.34,3406.14,77.19,other,-0.6318130744232082,0.1604370783900243
p05,carrier,1,lifro,hit,i,168.39,10,f,193.05,375.61,2651.84,3283.08,79.95,other,-0.6746406111116077,-0.03320327816727399
p05,carrier,1,lifro,hit,i,168.39,20,f,202.83,320.37,2647.7,3147.22,79.73,other,-1.0437191020113268,-0.04102445939797914
p05,carrier,1,lifro,hit,i,168.39,30,f,204.71,304.55,3027.36,3153.3,79.36,other,-1.1494182643218545,0.6762194212902543
p05,carrier,1,lifro,hit,i,168.39,40,f,206.38,346.35,3075.35,3499.35,78.99,other,-0.8701372918452387,0.7668808916432758
p05,carrier,1,lifro,hit,i,168.39,50,f,210.03,403.47,3054.63,3443.83,79.44,other,-0.48849783854704987,0.7277372020055471
p05,carrier,1,lifro,hit,i,168.39,60,f,212.81,413.4,3038.39,3435.38,80.63,other,-0.4221519041764092,0.6970570128300294
p05,carrier,1,lifro,hit,i,168.39,70,f,214.99,421.66,2941.94,3317.39,81.63,other,-0.36696384597887666,0.5148461602451379
p05,carrier,1,lifro,hit,i,168.39,80,f,218.01,430.27,2683.71,3165.01,80.84,other,-0.30943731073907643,0.02700470391546821
p05,carrier,1,lifro,hit,i,168.39,90,f,218.65,433.34,1972.5,3112.26,76.72,other,-0.2889255263968944,-1.316594886202738
p05,carrier,1,lifro,hit,i,168.39,100,f,214.62,454.56,1848.98,3083.04,69.22,other,-0.14714700400565534,-1.5499456846608597
p05,carrier,1,manhiala,hit,a,246.41,0,f,183.72,861.54,1814.07,3176.19,73.53,palatal,0.4269996718334169,0.4503933185933678
p05,carrier,1,manhiala,hit,a,246.41,10,f,181.76,830.6,1692.27,2708.87,74.68,palatal,0.16717872414764748,-0.019515116804838615
p05,carrier,1,manhiala,hit,a,246.41,20,f,182.14,986.61,1587.97,2760.29,75.06,palatal,1.4772842848605423,-0.4219079724044521
p05,carrier,1,manhiala,hit,a,246.41,30,f,184.43,923.18,1508.23,2523.93,76.35,palatal,0.9446261493819256,-0.7295475342981549
p05,carrier,1,manhiala,hit,a,246.41,40,f,185.82,1029.19,1492.84,1643.23,76.25,palatal,1.8348529969633252,-0.7889226641896036
p05,carrier,1,manhiala,hit,a,246.41,50,f,188.89,904.55,1375.24,1665.93,77.55,palatal,0.78817934086913,-1.2426273604361475
p05,carrier,1,manhiala,hit,a,246.41,60,f,191.77,698.33,1227.41,1537.32,77.64,palatal,-0.9435684235704129,-1.8129603982433464
p05,carrier,1,manhiala,hit,a,246.41,70,f,194.02,842.31,1537.85,1722.97,78.28,palatal,0.26551431876304327,-0.6152725929476226
p05,carrier,1,manhiala,hit,a,246.41,80,f,197.11,826.62,1247.3,1670.48,76.96,palatal,0.1337563785823802,-1.7362241192608319
p05,carrier,1,manhiala,hit,a,246.41,90,f,199.88,930.75,1739.32,2813.52,76.55,palatal,1.0081957865500346,0.1620053420250924
p05,carrier,1,manhiala,hit,a,246.41,100,f,203.73,866.31,1822.43,3011.38,75.87,palatal,0.4670561010661615,0.4826464755714389
p05,carrier,1,manhiala,hit,i,146.51,0,f,190.52,398,3878.76,4086.38,78,palatal,-0.5250448940362148,2.284662343952535
p05,carrier,1,manhiala,hit,i,146.51,10,f,189.97,401.47,3730.72,3901.43,77.8,palatal,-0.5018605645028688,2.004988993857486
p05,carrier,1,manhiala,hit,i,146.51,20,f,190.11,424.26,3171.53,3916.73,77.52,palatal,-0.34959230223631227,0.9485816671913831
p05,carrier,1,manhiala,hit,i,146.51,30,f,189.58,431.04,3189.28,3732.39,76.98,palatal,-0.3042926612460859,0.9821145094244763
p05,carrier,1,manhiala,hit,i,146.51,40,f,188.74,488.74,3087.83,3668.97,76.62,palatal,0.0812219825792903,0.7904577857880083
p05,carrier,1,manhiala,hit,i,146.51,50,f,187.79,560.81,3108.58,3705.03,75.78,palatal,0.5627478123972252,0.8296581506520467
p05,carrier,1,manhiala,hit,i,146.51,60,f,187.45,643.74,3054.06,3654.56,74.75,palatal,1.1168332441552578,0.7266603727056673
p05,carrier,1,manhiala,hit,i,146.51,70,f,184.09,711.88,2959.17,3462.85,74.37,palatal,1.5721013174700087,0.5473966318888671
p05,carrier,1,manhiala,hit,i,146.51,80,f,184.11,802.14,2982.2,3494.28,72.98,palatal,2.175161139856117,0.5909043139524236
p05,carrier,1,manhiala,hit,i,146.51,90,f,184.71,852,1643.76,3049.93,71.97,palatal,2.508293897934683,-1.9376420161017256
p05,carrier,1,manhiala,hit,i,146.51,100,f,183.72,861.54,1814.07,3176.19,73.53,palatal,2.5720341007439393,-1.61589675634296
p05,carrier,1,matio,hit,a,130.05,0,f,90.41,688.01,1042.74,3196.68,74.39,other,-1.0302313899607543,-2.5254233766094125
p05,carrier,1,matio,hit,a,130.05,10,f,89.28,942.09,1234.81,3575.29,74.95,other,1.1034242786882582,-1.7844109530713705
p05,carrier,1,matio,hit,a,130.05,20,f,88.79,653.84,1354.11,1816.88,76.4,other,-1.3171765025148185,-1.3241476005015347
p05,carrier,1,matio,hit,a,130.05,30,f,88.87,966.45,1473.95,3344.97,77,other,1.3079891877259233,-0.8618009100407699
p05,carrier,1,matio,hit,a,130.05,40,f,88.85,1038.62,1561.04,3179.28,76.91,other,1.914042122259924,-0.5258048046316585
p05,carrier,1,matio,hit,a,130.05,50,f,88.95,1032.34,1599.36,3124.49,76.57,other,1.861305355890608,-0.377964975038397
p05,carrier,1,matio,hit,a,130.05,60,f,89.26,982.49,1577.33,2762.57,76.44,other,1.442686278898507,-0.462957444921997
p05,carrier,1,matio,hit,a,130.05,70,f,89.64,816.39,1551.89,2289.91,75.95,other,0.0478491938756759,-0.5611058077834936
p05,carrier,1,matio,hit,a,130.05,80,f,NA,758.92,1612.41,2309.57,75.22,other,-0.43475939899766625,-0.3276176426743027
p05,carrier,1,matio,hit,a,130.05,90,f,NA,877.64,1164.47,2253.4,75.21,other,0.562200617461759,-2.0557850035304
p05,carrier,1,matio,hit,a,130.05,100,f,NA,827.57,1604.8,2600.65,70.94,other,0.14173407413187902,-0.35697727480386277
p05,carrier,1,nhiape,hit,a,168.79,0,f,187.11,846.07,2165.56,3142.18,77.39,palatal,0.2970891979905327,1.8064533839309345
p05,carrier,1,nhiape,hit,a,168.79,10,f,187.35,923.49,1774.6,3075.39,77.29,palatal,0.9472293974033413,0.2981167508990556
p05,carrier,1,nhiape,hit,a,168.79,20,f,188.53,944.22,1706.89,3064.32,77.74,palatal,1.12131111186766,0.036889327575472024
p05,carrier,1,nhiape,hit,a,168.79,30,f,190.8,880.92,1655.86,2809.17,78.85,palatal,0.5897446610431849,-0.15998610311722564
p05,carrier,1,nhiape,hit,a,168.79,40,f,193.1,955.24,1579.1,2727.98,79.92,palatal,1.2138523802418415,-0.4561287262795108
p05,carrier,1,nhiape,hit,a,168.79,50,f,195.66,952.15,1612.3,2858.3,79.86,palatal,1.1879038757703149,-0.3280420263187515
p05,carrier,1,nhiape,hit,a,168.79,60,f,198.17,901.65,1516.82,2225.5,78.53,palatal,0.7638263755075034,-0.6964070296998744
p05,carrier,1,nhiape,hit,a,168.79,70,f,200.25,1063.17,1283.38,2095.8,78.46,palatal,2.12020257040749,-1.5970262838817895
p05,carrier,1,nhiape,hit,a,168.79,80,f,202.13,924.16,1312.54,2171.22,79.93,palatal,0.9528557721593031,-1.4845260377716776
p05,carrier,1,nhiape,hit,a,168.79,90,f,204.33,826.49,1409.8,2257.74,78.69,palatal,0.13266469392823835,-1.1092937354167551
